Date,Close,Open,High,Low
09/24/2018,1509.75,1495.49,1510.99,1489.46
09/21/2018,1506.21,1517.48,1520.78,1504.42
09/20/2018,1513.81,1506.80,1516.49,1504.77
09/19/2018,1498.06,1499.65,1502.67,1488.31
09/18/2018,1498.88,1488.17,1506.24,1487.31
09/17/2018,1486.95,1504.52,1506.78,1485.56
09/14/2018,1509.10,1515.07,1516.26,1503.01
09/13/2018,1512.34,1507.05,1515.75,1506.33
09/12/2018,1497.61,1498.68,1500.25,1484.58
09/11/2018,1501.57,1483.02,1503.89,1480.34
09/10/2018,1489.54,1493.36,1494.75,1482.15
09/07/2018,1486.05,1480.44,1497.88,1480.20
09/06/2018,1490.63,1505.43,1506.46,1481.06
09/05/2018,1504.65,1520.19,1521.44,1499.68
09/04/2018,1524.46,1525.85,1528.69,1516.27
08/31/2018,1530.91,1526.89,1535.29,1525.71
08/30/2018,1528.53,1529.02,1538.22,1523.95
08/29/2018,1532.04,1517.03,1532.39,1516.70
08/28/2018,1514.05,1516.17,1517.74,1511.34
08/27/2018,1511.83,1505.48,1512.19,1502.40
08/24/2018,1497.08,1488.74,1497.91,1488.59
08/23/2018,1482.77,1484.06,1493.17,1481.08
08/22/2018,1484.92,1475.97,1486.90,1474.94
08/21/2018,1479.45,1478.69,1488.28,1477.67
08/20/2018,1474.28,1478.72,1479.17,1468.69
08/17/2018,1475.51,1470.53,1479.00,1462.53
08/16/2018,1474.86,1481.92,1484.57,1472.37
08/15/2018,1470.93,1477.13,1481.90,1461.72
08/14/2018,1489.43,1486.09,1491.08,1478.00
08/13/2018,1480.23,1484.04,1493.76,1479.71
08/10/2018,1481.66,1481.81,1487.32,1476.57
08/09/2018,1493.39,1493.50,1499.67,1491.71
08/08/2018,1493.91,1490.88,1497.23,1487.15
08/07/2018,1492.53,1491.86,1495.79,1488.78
08/06/2018,1487.80,1478.16,1487.91,1476.32
08/03/2018,1479.10,1477.87,1479.10,1471.26
08/02/2018,1474.43,1444.27,1476.11,1444.27
08/01/2018,1454.58,1453.83,1458.96,1446.93
07/31/2018,1446.40,1443.95,1454.59,1435.88
07/30/2018,1438.62,1458.54,1459.81,1431.76
07/27/2018,1459.36,1488.64,1488.64,1451.06
07/26/2018,1480.15,1480.95,1486.02,1477.14
07/25/2018,1501.72,1481.22,1502.28,1481.13
07/24/2018,1481.25,1491.10,1495.20,1475.15
07/23/2018,1474.36,1467.08,1475.36,1460.27
07/20/2018,1470.05,1475.83,1479.72,1468.67
07/19/2018,1470.47,1472.91,1477.80,1468.87
07/18/2018,1478.03,1481.45,1482.25,1473.67
07/17/2018,1480.78,1458.30,1483.69,1457.66
07/16/2018,1471.58,1476.21,1478.13,1469.27
07/13/2018,1475.16,1474.46,1477.55,1469.79
07/12/2018,1473.25,1455.28,1473.74,1454.82
07/11/2018,1448.80,1444.34,1454.22,1443.99
07/10/2018,1456.52,1457.41,1459.56,1451.50
07/09/2018,1455.20,1450.24,1455.51,1444.26
07/06/2018,1441.47,1422.83,1443.40,1421.24
07/05/2018,1420.21,1412.80,1421.11,1405.05
07/03/2018,1402.91,1424.34,1424.49,1401.94
07/02/2018,1419.56,1395.90,1419.78,1393.84
06/29/2018,1408.16,1414.30,1420.37,1406.28
06/28/2018,1406.32,1392.67,1411.05,1390.05
06/27/2018,1393.93,1419.32,1425.75,1393.69
06/26/2018,1413.64,1412.25,1421.69,1408.01
06/25/2018,1407.63,1426.25,1428.86,1395.39
06/22/2018,1439.50,1439.50,1439.50,1439.50
06/21/2018,1443.50,1443.50,1443.50,1443.50
06/20/2018,1456.14,1456.14,1456.14,1456.14
06/19/2018,1445.61,1445.61,1445.61,1445.61
06/18/2018,1450.28,1450.28,1450.28,1450.28
06/15/2018,1451.15,1451.15,1451.15,1451.15
06/14/2018,1455.92,1455.92,1455.92,1455.92
06/13/2018,1441.05,1441.05,1441.05,1441.05
06/12/2018,1441.84,1441.84,1441.84,1441.84
06/11/2018,1433.70,1433.70,1433.70,1433.70
06/08/2018,1430.52,1430.52,1430.52,1430.52
06/07/2018,1430.57,1430.57,1430.57,1430.57
06/06/2018,1442.02,1442.02,1442.02,1442.02
06/05/2018,1433.35,1433.35,1433.35,1433.35
06/04/2018,1428.71,1428.71,1428.71,1428.71
06/01/2018,1416.79,1416.79,1416.79,1416.79
05/31/2018,1393.55,1393.55,1393.55,1393.55
05/30/2018,1395.27,1395.27,1395.27,1395.27
05/29/2018,1385.31,1385.31,1385.31,1385.31
