Price,Open,High,Low,Close
Ticker,ZO=F,ZO=F,ZO=F,ZO=F
Date,,,,
2015-12-01 00:00:00+00:00,250.0,261.75,250.0,257.5
2015-12-02 00:00:00+00:00,261.75,264.25,261.5,264.25
2015-12-03 00:00:00+00:00,265.0,265.0,265.0,265.0
2015-12-04 00:00:00+00:00,265.0,265.0,260.5,260.5
2015-12-07 00:00:00+00:00,253.25,259.75,250.25,259.75
2015-12-08 00:00:00+00:00,263.0,266.0,260.5,266.0
2015-12-09 00:00:00+00:00,262.25,262.25,262.25,262.25
2015-12-10 00:00:00+00:00,261.5,261.5,261.5,261.5
2015-12-11 00:00:00+00:00,268.0,268.25,256.5,256.5
2015-12-14 00:00:00+00:00,267.25,267.25,248.5,248.5
2015-12-15 00:00:00+00:00,231.75,231.75,225.0,227.75
2015-12-16 00:00:00+00:00,227.0,227.75,222.25,223.0
2015-12-17 00:00:00+00:00,222.75,229.5,217.5,228.0
2015-12-18 00:00:00+00:00,228.5,234.75,226.0,226.5
2015-12-21 00:00:00+00:00,226.5,230.5,223.75,225.0
2015-12-22 00:00:00+00:00,226.0,227.5,225.0,225.0
2015-12-23 00:00:00+00:00,224.75,228.75,216.0,221.75
2015-12-24 00:00:00+00:00,219.75,221.0,219.0,219.5
2015-12-28 00:00:00+00:00,221.25,227.0,219.0,223.75
2015-12-29 00:00:00+00:00,223.75,226.0,219.0,220.5
2015-12-30 00:00:00+00:00,220.75,221.25,218.0,218.25
2015-12-31 00:00:00+00:00,219.5,220.25,217.0,217.25
2016-01-04 00:00:00+00:00,217.0,219.0,205.25,210.5
2016-01-05 00:00:00+00:00,210.5,212.0,207.25,210.25
2016-01-06 00:00:00+00:00,210.0,212.25,208.5,212.0
2016-01-07 00:00:00+00:00,211.0,212.75,206.25,208.75
2016-01-08 00:00:00+00:00,208.25,212.0,208.25,210.75
2016-01-11 00:00:00+00:00,210.0,211.5,196.75,199.0
2016-01-12 00:00:00+00:00,199.75,206.5,192.5,205.5
2016-01-13 00:00:00+00:00,206.5,207.25,203.5,205.0
2016-01-14 00:00:00+00:00,205.5,206.0,200.0,200.25
2016-01-15 00:00:00+00:00,202.0,206.0,197.0,198.75
2016-01-19 00:00:00+00:00,198.75,208.5,198.75,207.5
2016-01-20 00:00:00+00:00,207.0,207.75,202.0,204.5
2016-01-21 00:00:00+00:00,204.75,206.5,201.0,203.75
2016-01-22 00:00:00+00:00,203.75,207.5,203.25,205.5
2016-01-25 00:00:00+00:00,205.0,206.75,201.25,205.25
2016-01-26 00:00:00+00:00,204.5,205.0,200.0,201.5
2016-01-27 00:00:00+00:00,201.75,203.25,200.5,201.0
2016-01-28 00:00:00+00:00,200.75,201.25,196.75,199.0
2016-01-29 00:00:00+00:00,201.0,201.5,198.5,200.75
2016-02-01 00:00:00+00:00,201.25,202.5,196.0,197.25
2016-02-02 00:00:00+00:00,197.0,201.25,197.0,200.25
2016-02-03 00:00:00+00:00,199.75,202.0,196.25,196.5
2016-02-04 00:00:00+00:00,197.5,199.25,195.75,196.25
2016-02-05 00:00:00+00:00,196.5,197.75,196.25,197.0
2016-02-08 00:00:00+00:00,197.25,200.25,196.75,199.0
2016-02-09 00:00:00+00:00,199.0,200.0,195.0,195.75
2016-02-10 00:00:00+00:00,195.75,195.75,188.75,189.25
2016-02-11 00:00:00+00:00,188.75,194.0,185.25,191.5
2016-02-12 00:00:00+00:00,192.25,198.5,190.75,196.25
2016-02-16 00:00:00+00:00,198.5,200.0,195.75,199.25
2016-02-17 00:00:00+00:00,198.75,201.25,198.75,200.5
2016-02-18 00:00:00+00:00,201.0,201.25,196.75,198.5
2016-02-19 00:00:00+00:00,196.5,198.0,191.25,192.0
2016-02-22 00:00:00+00:00,194.0,195.75,187.25,187.75
2016-02-23 00:00:00+00:00,189.0,190.0,182.0,182.75
2016-02-24 00:00:00+00:00,182.75,183.5,177.5,178.0
2016-02-25 00:00:00+00:00,178.25,180.0,169.75,170.5
2016-02-26 00:00:00+00:00,172.0,173.0,168.0,171.0
2016-02-29 00:00:00+00:00,169.75,171.5,167.25,169.25
2016-03-01 00:00:00+00:00,171.75,172.25,165.25,165.25
2016-03-02 00:00:00+00:00,162.75,167.5,160.75,167.5
2016-03-03 00:00:00+00:00,174.0,174.0,174.0,174.0
2016-03-04 00:00:00+00:00,172.5,172.5,170.25,170.25
2016-03-07 00:00:00+00:00,173.5,176.25,173.5,176.25
2016-03-08 00:00:00+00:00,177.75,177.75,174.0,177.0
2016-03-09 00:00:00+00:00,176.0,176.0,176.0,176.0
2016-03-10 00:00:00+00:00,177.75,177.75,177.75,177.75
2016-03-11 00:00:00+00:00,179.0,181.0,179.0,181.0
2016-03-14 00:00:00+00:00,185.5,185.5,185.5,185.5
2016-03-15 00:00:00+00:00,196.0,199.5,194.0,196.0
2016-03-16 00:00:00+00:00,195.75,197.0,194.25,195.5
2016-03-17 00:00:00+00:00,195.25,197.5,189.0,191.25
2016-03-18 00:00:00+00:00,191.5,193.0,187.5,188.0
2016-03-21 00:00:00+00:00,188.5,193.0,188.0,190.75
2016-03-22 00:00:00+00:00,190.0,193.0,189.75,190.25
2016-03-23 00:00:00+00:00,190.0,190.25,185.25,187.5
2016-03-24 00:00:00+00:00,187.5,188.75,183.75,187.0
2016-03-28 00:00:00+00:00,187.0,192.0,187.0,190.0
2016-03-29 00:00:00+00:00,192.0,192.0,188.5,189.75
2016-03-30 00:00:00+00:00,189.5,191.75,184.5,185.25
2016-03-31 00:00:00+00:00,185.0,188.0,182.25,185.5
2016-04-01 00:00:00+00:00,186.0,188.75,184.5,185.0
2016-04-04 00:00:00+00:00,187.75,189.75,185.75,187.0
2016-04-05 00:00:00+00:00,189.0,189.25,184.0,184.25
2016-04-06 00:00:00+00:00,183.5,186.0,181.0,183.5
2016-04-07 00:00:00+00:00,183.75,188.75,181.75,186.25
2016-04-08 00:00:00+00:00,186.25,189.25,185.25,187.0
2016-04-11 00:00:00+00:00,187.0,188.25,184.0,184.75
2016-04-12 00:00:00+00:00,185.25,189.0,185.0,187.5
2016-04-13 00:00:00+00:00,188.0,192.5,187.0,192.0
2016-04-14 00:00:00+00:00,191.5,193.75,190.25,193.0
2016-04-15 00:00:00+00:00,193.0,194.0,188.0,189.5
2016-04-18 00:00:00+00:00,190.0,193.25,190.0,190.75
2016-04-19 00:00:00+00:00,190.75,197.0,190.75,195.75
2016-04-20 00:00:00+00:00,196.0,208.0,195.25,207.0
2016-04-21 00:00:00+00:00,207.0,215.75,200.25,201.25
2016-04-22 00:00:00+00:00,201.5,205.0,193.0,197.5
2016-04-25 00:00:00+00:00,196.0,199.5,194.25,197.0
2016-04-26 00:00:00+00:00,196.75,198.0,194.0,195.75
2016-04-27 00:00:00+00:00,197.5,200.75,195.5,196.0
2016-04-28 00:00:00+00:00,195.75,197.0,192.5,194.25
2016-04-29 00:00:00+00:00,194.25,196.5,192.5,193.5
2016-05-02 00:00:00+00:00,192.25,192.25,192.25,192.25
2016-05-03 00:00:00+00:00,186.75,186.75,186.75,186.75
2016-05-04 00:00:00+00:00,183.0,183.0,183.0,183.0
2016-05-05 00:00:00+00:00,180.0,180.75,179.5,180.75
2016-05-06 00:00:00+00:00,182.75,183.0,181.25,181.25
2016-05-09 00:00:00+00:00,181.5,181.5,177.25,177.25
2016-05-10 00:00:00+00:00,178.25,181.25,178.25,181.25
2016-05-11 00:00:00+00:00,176.75,176.75,176.75,176.75
